pair_address,token_address,estrato,sync_count,mint_count,burn_count,transfer_count,token0_decimals,token1_decimals,first_block,last_block,lifespan_blocks,active_days,last_event_type,terminal_burn_flag,transfers_count,unique_senders,unique_recipients,total_value,top3_n,concentration_top3,burn_ratio
0x24d46d2de49ba9bbc5cc6dc7d118acc846e0b461,0xa1296f845d9822a43117f6ab5cb81c439b753ebd,bajo,7,1,1,4,18,18,10976419.0,10989380.0,12961.0,2.029837962962963,burn,1.0,9.0,6.0,6.0,9.266379496632793e+22,6.0,0.6666666666666666,0.5
0x94868d9773a12859ac1e9d84c43ca65b01ca84f0,0x62c3b24c15986bcff4f01c2f680e9746be63c158,bajo,19,1,1,4,18,18,12190515.0,12190549.0,34.0,0.005023148148148148,burn,1.0,22.0,6.0,17.0,2.6464862286420576e+32,8.0,0.36363636363636365,0.5
0x3ff69057f4e6ff3f0a3fcd45488d84a4e73d146a,0x0f06fc442bf8cbb67e0a1aea1bc83532ce3520e5,bajo,8,1,1,4,18,18,13132963.0,13133004.0,41.0,0.006724537037037037,burn,1.0,11.0,5.0,9.0,4.0665107820995285e+30,5.0,0.45454545454545453,0.5
0x34789674faeeffab46a6a6573aa0e0d216ccac85,0xc33f463f083edef2e28089c5a4702ddf82540f10,bajo,6,2,1,5,18,18,11182879.0,11182986.0,107.0,0.01721064814814815,burn,1.0,8.0,5.0,4.0,3.03639364334855e+21,7.0,0.875,0.3333333333333333
0x73b52ad296141ce82f6b200bfef9b36e54d27be4,0x0bc48b77df84d4e3d26d9c05442cfcda39bbf457,bajo,11,1,1,4,18,18,10658515.0,10658757.0,242.0,0.036412037037037034,burn,1.0,13.0,5.0,11.0,5.006123922836586e+27,5.0,0.38461538461538464,0.5
0x2d00f1c69c6d59e9f934046258a698d498777a8a,0xff2c1d31c5632560f6f8bb0ba7a1973fbabe4acf,bajo,20,1,1,4,18,18,12636090.0,12636158.0,68.0,0.01087962962962963,burn,1.0,22.0,8.0,17.0,4.297126963371564e+33,8.0,0.36363636363636365,0.5
0xd78af73fbc6af4f1d22ad806ae7e092d2b442ae3,0x47573cc60cbd0ab339a79e2a46c731f80391d6d0,bajo,6,1,1,4,18,18,12895270.0,12895528.0,258.0,0.03679398148148148,burn,1.0,9.0,4.0,7.0,2.92581821208203e+19,5.0,0.5555555555555556,0.5
0x20027e64d2cf52f21eb6bdfb34940b2f83fd37ae,0xdac1d2cf79b5211bafba652c8f1df33c56ce3a71,bajo,21,1,1,4,18,18,12992670.0,12993120.0,450.0,0.0667013888888889,burn,1.0,23.0,4.0,21.0,3.15253200278395e+27,5.0,0.21739130434782608,0.5
0x1310b55b0d06ce122df9b39aac667d63af413572,0x856f2d93c86fa40305949482847913a15eb0590c,bajo,17,1,1,4,18,18,11172630.0,11172774.0,144.0,0.022708333333333334,burn,1.0,21.0,6.0,17.0,1.8212633286709585e+24,7.0,0.3333333333333333,0.5
0x32436835fad36314394254243a60ec92078d6e63,0x8058c8e620664a065636604833c0f9250e671571,bajo,11,1,1,4,18,18,10785837.0,10786654.0,817.0,0.1287962962962963,burn,1.0,14.0,5.0,13.0,6.864252996661689e+23,4.0,0.2857142857142857,0.5
0x5ae371c292327e1bc1ee6d7d2e158536bc58a137,0x244a27759e2e9bafce49d43420ecda46847c3adc,bajo,16,1,1,4,18,18,12847509.0,12847756.0,247.0,0.03584490740740741,burn,1.0,19.0,7.0,14.0,2.994828004380628e+30,8.0,0.42105263157894735,0.5
0x81572412921843860be2dee3c7f8cbdd8f7aa9bd,0xcc0168bd7dc5a3dc2310bc47004114687485f632,bajo,8,1,1,4,18,18,10213412.0,10213559.0,147.0,0.022164351851851852,burn,1.0,9.0,6.0,6.0,8.590971985304409e+23,6.0,0.6666666666666666,0.5
0xede97eac3943e816a2b091d6ee08b2f2b9715fd6,0x7a64595a3051d345d06cea3d36470415090ac92d,bajo,12,1,0,2,18,18,10213144.0,10985235.0,772091.0,119.20340277777778,sync,0.0,12.0,3.0,10.0,2.557339913551557e+25,5.0,0.4166666666666667,0.0
0xfbc056a0e90863f6bcda247cc6ca56f5cde4fe04,0x3b35a6989b22d5e334f3e5d2a7db85015d6ed1a1,bajo,10,1,1,4,18,18,11815501.0,11815744.0,243.0,0.03931712962962963,burn,1.0,12.0,5.0,10.0,5.074336347194953e+26,5.0,0.4166666666666667,0.5
0xf9dc7cc7c5480c11d40d3da956a04b75c4c7f3aa,0xfcc3a28dc8f7e38e0b19223fcaf5d6bd595c1e22,bajo,19,2,2,7,18,18,11083840.0,11093483.0,9643.0,1.4699652777777779,burn,1.0,22.0,6.0,16.0,5.61915844920437e+22,9.0,0.4090909090909091,0.6666666666666666
0x94d2c9f0993ae384b6e3836d017f809e61f2890e,0xb26efb9a0da333599b1aa8e95579a71c02ea6715,bajo,7,1,1,4,18,18,11057964.0,11064365.0,6401.0,0.9859259259259259,burn,1.0,8.0,4.0,7.0,3.0476642730998754e+21,4.0,0.5,0.5
0x477e60bdb1f5e7f35d27aaed94761a45f21d9eb4,0x9321224086c107a357b170a141e43d826963fa61,bajo,11,1,1,4,18,18,10600401.0,10600440.0,39.0,0.005509259259259259,sync,0.0,13.0,7.0,9.0,3.549747782950795e+24,7.0,0.5384615384615384,0.5
0x8a93eab9989a645bb4c38d7ffa27b42ace7c5b22,0x52590e6f7cc7d9620c7376cc926f0fa6617d2957,bajo,8,5,2,10,11,18,10316325.0,12500521.0,2184196.0,336.4177662037037,burn,1.0,17.0,6.0,6.0,9931104951295.0,12.0,0.7058823529411765,0.3333333333333333
0x3aab31535543f711ea56797399096a8872a2d4ab,0x03dc4f413affcc9130a88eceb3f9d8236c9146e0,bajo,15,1,1,4,18,18,12404204.0,12404415.0,211.0,0.02966435185185185,burn,1.0,18.0,5.0,16.0,3.867488863238347e+24,5.0,0.2777777777777778,0.5
0x960e6c0f1f048da06354bd769805941475ae54e0,0xb1919a2f09d10eae80c201ece3401b8871a6d035,bajo,24,5,3,12,18,18,11048288.0,11418852.0,370564.0,56.87667824074074,burn,1.0,35.0,10.0,10.0,6.283982929131918e+23,24.0,0.6857142857142857,0.5
0xca2221da329f2709f7dfe592b5e250bcfca9c3c1,0xc515c1ae99c1b2926858c256b66158c27683569a,bajo,8,1,1,4,18,18,12132408.0,12132485.0,77.0,0.01099537037037037,burn,1.0,12.0,4.0,3.0,1.0030410884053246e+26,12.0,1.0,0.5
0xad4853e263c05776a181235b350830bbd24f203e,0xe542d1c5509569d446e82c88448779d86761b42e,bajo,12,1,1,4,18,18,12548265.0,12583409.0,35144.0,5.422488425925926,burn,1.0,14.0,5.0,8.0,3.5422232068117417e+21,8.0,0.5714285714285714,0.5
0xb8d822d5dd91204a2801934b00b0778efb90c95d,0x1b74c218593a92d67d70d1877fa35635980ee7be,bajo,25,1,1,4,18,18,12582574.0,12582681.0,107.0,0.015208333333333334,burn,1.0,28.0,9.0,18.0,4.127075856827126e+32,12.0,0.42857142857142855,0.5
0xf68ee57cd496b97319c82b338edf9f4f6f993617,0xacfbdf2d8a74e4d62e360282835938f2c425b655,bajo,17,1,0,4,18,18,12686047.0,12752810.0,66763.0,10.403530092592593,sync,0.0,22.0,7.0,16.0,2.484750082190656e+31,9.0,0.4090909090909091,0.0
0x43a2f40cdd50b1e7f13d793f8b0dcbc14876f3fe,0x3c49a42db2f3da3fe1056ff05441fa7fc2b9b248,bajo,16,1,1,4,18,18,12600570.0,12600689.0,119.0,0.020752314814814814,burn,1.0,19.0,7.0,14.0,2.995209028170769e+33,8.0,0.42105263157894735,0.5
0x31a4351734d2ff66977b167b598eafe0f3a5cd5a,0x007d63afd542886570046da400c403f0dc63bd08,bajo,9,1,0,4,18,18,12844353.0,12855901.0,11548.0,1.8042013888888888,sync,0.0,13.0,3.0,9.0,1.0234913144087926e+35,7.0,0.5384615384615384,0.0
0x70ef1862561f33b2488968aa1747a4f584061bed,0x505479e8bec20efad03bb2c2f429d9bc5bd75be2,bajo,11,1,2,6,18,18,12232175.0,12232364.0,189.0,0.031608796296296295,burn,1.0,21.0,4.0,19.0,1.206159511513877e+26,5.0,0.23809523809523808,1.0
0xd7a463b271b671b2a931021cc2b3643cbfbe8bc8,0xae409e870a5310c7a9cf8d301ec36f6ad7362ac0,bajo,13,1,1,4,18,18,12597959.0,12598051.0,92.0,0.015150462962962963,burn,1.0,15.0,6.0,11.0,4.029647357437803e+32,7.0,0.4666666666666667,0.5
0x759764439997ba051011c732cbe8f8c07f333fb1,0xfd8962a90358cf9539070cb29f3f2f5a88b55f7d,bajo,17,1,1,4,18,18,10762249.0,11269040.0,506791.0,78.01233796296296,burn,1.0,18.0,5.0,10.0,1.6669362943481803e+25,11.0,0.6111111111111112,0.5
0xc774f8e652cbcd2d7861dffbc266358fdeb453a3,0x6b94f30d25d0ab82a3f73b49c9029b81b9eb4524,bajo,11,1,1,4,18,18,12675555.0,12848619.0,173064.0,27.012048611111112,sync,0.0,17.0,7.0,8.0,3.306031626352231e+23,11.0,0.6470588235294118,0.5
0x8931eae68531b75e876e9151cae7a63760c3891a,0xc09194cf9646bd0347f78fd8546e1751a08ea348,bajo,10,1,1,4,18,18,12545102.0,12545153.0,51.0,0.009027777777777777,burn,1.0,15.0,7.0,10.0,3.0943108928889317e+31,8.0,0.5333333333333333,0.5
0x45f03fe1fe49c6f5a5ed68e6ec089587b82d211e,0xd8ec9dcd197811731c4b898500e967671473d2d0,bajo,17,1,1,4,18,18,11181265.0,11183502.0,2237.0,0.34325231481481483,burn,1.0,19.0,4.0,14.0,2.5890585955831847e+23,8.0,0.42105263157894735,0.5
0xe6afbaf6bdded59f80969af0665e1b04968162d7,0xa9a7a4100ecb52a6bb19d3969aa78a19c1852778,bajo,10,1,1,4,18,18,10737004.0,10737219.0,215.0,0.031435185185185184,burn,1.0,12.0,7.0,8.0,1.621499488438257e+24,7.0,0.5833333333333334,0.5
0xc964f4e990adde7e3026d99833c6967246e5ec85,0xd858aedf64347262cb808ee31a961902c16fd0bf,bajo,9,1,1,4,18,18,10741720.0,10741784.0,64.0,0.010150462962962964,burn,1.0,11.0,4.0,9.0,77249.0,5.0,0.45454545454545453,0.5
0x66d586f4f61054c7bed5f0d016031312da666213,0x36b72e22bc584015f07c586c11d8bd5bcf788356,bajo,9,1,1,6,18,18,12108195.0,12108573.0,378.0,0.057881944444444444,sync,0.0,31.0,10.0,18.0,5.031341345504148e+25,16.0,0.5161290322580645,0.5
0x8634b4ce85952b51e13c604b7c7c7fe3d20dd963,0xc35c6285d3523573be480c9adbe0d2b606a9f816,bajo,6,1,1,4,18,18,11200656.0,11252426.0,51770.0,7.949780092592593,burn,1.0,9.0,5.0,6.0,1.0021620964033116e+23,6.0,0.6666666666666666,0.5
0x5cd1128becb903b8d80fb2ee6f63d59518c89713,0xfb6a7831bd2498accbc9fb97fc1b740752ed9f02,bajo,22,1,1,4,18,18,12553407.0,12555075.0,1668.0,0.2461111111111111,burn,1.0,27.0,7.0,23.0,2.030049431236633e+28,7.0,0.25925925925925924,0.5
0x5ff89a83260cfea323d1229348771acea3204ba6,0x4f18daf2513ea282952f8f6bec0f14527190ae75,bajo,6,1,1,4,18,18,10497269.0,10497284.0,15.0,0.002627314814814815,burn,1.0,28.0,12.0,14.0,1.1785590654599647e+24,13.0,0.4642857142857143,0.5
0xe98922f4d52a4c1986f49be1c40426e88cb3e35d,0xadf0ba4563ffaa91691e22144528aeab0ebf54d6,bajo,7,2,2,7,18,18,12760018.0,12760094.0,76.0,0.012314814814814815,burn,1.0,13.0,6.0,6.0,2.617369260823212e+21,10.0,0.7692307692307693,0.6666666666666666
0xb803d636005eb78b92604a39df3ffa8eafd7284a,0x80d3fd6d083a00536ace08ca550d583012e5b9a3,bajo,22,8,2,13,18,18,12703914.0,12766180.0,62266.0,9.691006944444444,burn,1.0,48.0,12.0,24.0,1.5170763470237369e+24,25.0,0.5208333333333334,0.2222222222222222
0xe277bb9732cbc198a549973a020302e4b6e8af5b,0xd3c7c6c5655e6f85b8351aae90f1403566176ed8,bajo,18,5,3,12,18,18,11974522.0,12335206.0,360684.0,55.55829861111111,sync,0.0,23.0,6.0,5.0,7.290913846396497e+24,20.0,0.8695652173913043,0.5
0xcc25d72c5d451a93f7d36c596ddfabda895036ba,0x90f58bbdccfd41e294cc9cf8ea035d33f4693269,bajo,19,1,1,6,18,18,11412917.0,11416986.0,4069.0,0.6201157407407407,sync,0.0,21.0,5.0,14.0,1.668888280204021e+24,7.0,0.3333333333333333,0.5
0x560a4142d1d8bd30c8a61a8137ffcc02b68d907e,0x97a67ee91ba602f4205feee9a77630bce37dc9e6,bajo,14,1,1,4,18,18,11485418.0,11485507.0,89.0,0.014004629629629629,burn,1.0,16.0,6.0,9.0,2.070493878217224e+26,9.0,0.5625,0.5
0x20ae5f96ceab712608f60e1ca6c1fff406dfba54,0xb9dcd222cefbd14384df2eada2f61cf8ad29015f,bajo,11,1,1,4,18,18,11118563.0,11118623.0,60.0,0.009780092592592592,burn,1.0,14.0,6.0,7.0,3.742181689002581e+21,10.0,0.7142857142857143,0.5
0xa8d745e5a64c8d590f8fab98ebf51d3b84612d47,0xb6e8a864d56e90f9d6202f1868220af8a3b87c31,bajo,6,1,1,4,18,18,12715490.0,12715939.0,449.0,0.07813657407407408,burn,1.0,8.0,5.0,5.0,3.99670398522353e+29,6.0,0.75,0.5
0x4c7c1e2b5d05243442a221f60b577c5940959b72,0x275dc4861cdca27459f9513adacd64110afdeb86,bajo,12,1,1,4,18,18,11217536.0,11220509.0,2973.0,0.4482523148148148,burn,1.0,14.0,4.0,11.0,1.1370841758705526e+23,6.0,0.42857142857142855,0.5
0x61d1c83dc8fd98d0458be574c6c5d13743ef6460,0x81388b246c450ce28d9263b2c98b10de0dbd93e7,bajo,17,1,1,4,18,18,12513760.0,12514032.0,272.0,0.0408912037037037,burn,1.0,21.0,11.0,11.0,4.432401340260709e+28,13.0,0.6190476190476191,0.5
0x8a5fc5ef53258e09c8e2fe2eddd16a2604844ade,0xcc4e6624bcdb596e06ad9460efb132495dd439b4,bajo,9,1,1,4,18,18,11035756.0,11035973.0,217.0,0.03311342592592593,burn,1.0,11.0,5.0,7.0,4.0277838072119554e+24,7.0,0.6363636363636364,0.5
0xe09905a718288426c539a4ae7f86de97f3c0ffc1,0x2e0010b28ad07baa293022b910ad6af217847564,bajo,6,1,1,4,18,18,11121331.0,11129449.0,8118.0,1.2516435185185186,burn,1.0,7.0,4.0,6.0,6.67484736372604e+22,4.0,0.5714285714285714,0.5
0x1fc1151cf407427cdb58e1445894d800f41799ca,0xd42b5ade9e6bc7b528cf3a3ee0bade6ea95f3594,bajo,12,1,1,4,18,18,11051641.0,11057867.0,6226.0,0.9385648148148148,burn,1.0,14.0,4.0,13.0,3.6303730196718086e+24,4.0,0.2857142857142857,0.5
0x5afd3db8446c1ffcbfe020d54b71f5bbdc12f041,0xf629804f98a3f473202435f87dca125681d2608f,bajo,6,1,1,4,18,18,12703134.0,12703432.0,298.0,0.04732638888888889,burn,1.0,9.0,4.0,8.0,2.9782572166219513e+32,4.0,0.4444444444444444,0.5
0x6d37df02d9ae9345dfc0eebb59bb555f77703f3c,0x926397091801f03dfe01ef546447a38151e107fe,bajo,22,1,2,8,18,18,13050982.0,13062724.0,11742.0,1.820138888888889,burn,1.0,23.0,9.0,12.0,6.858675376989775e+22,14.0,0.6086956521739131,1.0
0xe36ce6aaf797e7b33060b868ee9147c2ce7b0930,0x0112f802755ba0877b7aa2b326d154e7dca23624,bajo,7,1,1,4,18,18,12726507.0,12726580.0,73.0,0.012210648148148148,burn,1.0,12.0,5.0,9.0,2.861439701697262e+25,6.0,0.5,0.5
0x9423082b0674f1bd50089d8d64a611d4d99b56e3,0x5a03d464e346b7276ead944b21f814c11c5447f5,bajo,14,1,1,4,18,18,11260197.0,11262513.0,2316.0,0.3542361111111111,burn,1.0,16.0,8.0,9.0,1.3985914073954596e+24,10.0,0.625,0.5
0x770f323e125be67f734fe7dc69e2b5600d4cd371,0x0aee223d6ade687aa213c0039b0c4fa4f321d922,bajo,25,1,1,4,18,18,12636928.0,12637132.0,204.0,0.029513888888888888,burn,1.0,28.0,7.0,20.0,2.4206295841820238e+33,10.0,0.35714285714285715,0.5
0x57e2f37117c00122c6339dfcdc82bbcccee7db26,0xcc9699f32ae32f558313c600a786b90e32274381,bajo,10,1,1,4,18,18,10804924.0,10806095.0,1171.0,0.18005787037037038,burn,1.0,12.0,4.0,10.0,5.980470024008213e+23,5.0,0.4166666666666667,0.5
0x4c15d3b8fc66bca6cccdbf249db6a9bcf3dc3b90,0xce199025322658e2ae08229f3eb0bc6a4771a09d,bajo,9,1,1,4,18,18,11850611.0,11852263.0,1652.0,0.2479976851851852,burn,1.0,14.0,5.0,11.0,1.1396630958820352e+24,6.0,0.42857142857142855,0.5
0x21fbd5008635d11567b295d5df4288224e4021ae,0xfadc6cac548f796d20363fde3568e98e7a35a6a7,bajo,21,1,1,4,18,18,11026115.0,11052282.0,26167.0,4.009189814814815,burn,1.0,32.0,12.0,22.0,2.303500888448699e+23,9.0,0.28125,0.5
0xed69d5cc91afea17ebb0e39d7b0b5464fbc1a3f1,0xa7af2715d760730721cc384b3b0f743985f64332,bajo,14,1,1,4,18,18,12537006.0,12537049.0,43.0,0.00662037037037037,burn,1.0,17.0,6.0,14.0,3.077376993813808e+33,6.0,0.35294117647058826,0.5
0xbc02f80386c9e9e79892e0d66c97162804c61226,0x59f354e9032c092ffd393b665d42179a845d9198,bajo,12,1,1,4,18,18,11318734.0,11318752.0,18.0,0.0024305555555555556,burn,1.0,39.0,7.0,8.0,1.708202261408078e+24,33.0,0.8461538461538461,0.5
0xdc5767b269ba1a1b308fa11bdca877d5075c2236,0xffaacf3c616f05e49b8881a8f987a49cd53f1f25,bajo,11,1,1,4,18,18,12726389.0,12726449.0,60.0,0.010590277777777778,burn,1.0,17.0,6.0,13.0,2.8560308880021364e+24,7.0,0.4117647058823529,0.5
0x47fc89cc0f36e68deacb886a7792306904f4a490,0x04bee0c5c905f048809bdccd1044fb6517f1caed,bajo,11,1,1,4,18,18,11225098.0,11225607.0,509.0,0.0821875,burn,1.0,13.0,6.0,10.0,4.974902615093201e+22,6.0,0.46153846153846156,0.5
0xd95aaf98291c1e493739511a07774d17454c42a8,0x6592fccf77e4129f3d2e8fbacfe3ba4e5094f362,bajo,22,1,1,4,18,18,11053438.0,11078719.0,25281.0,3.8671875,burn,1.0,219.0,12.0,207.0,7.690133310102728e+26,14.0,0.0639269406392694,0.5
0xf1af94fb909f03280ef8837a661c52ad09bd847d,0xf4e6ae926d517483d7e82a12bb988487fd49ca31,bajo,9,2,2,7,18,18,10613716.0,10616797.0,3081.0,0.47945601851851855,burn,1.0,14.0,6.0,6.0,1.049148623434434e+26,10.0,0.7142857142857143,0.6666666666666666
0x30694242558de79117fc7f147a228dcd169b5c28,0xe4ba6ebeeef23d71a725e1ac2bc01a78f3d8a89d,bajo,22,1,1,4,18,18,10979749.0,10983155.0,3406.0,0.5354282407407407,sync,0.0,25.0,6.0,11.0,7.10049887425662e+23,12.0,0.48,0.5
0xf5f6c41976790b015cc1800321d777371893d5d7,0x912743e45b7699c02cbd5f52e53dcbec2eb390a4,bajo,12,1,1,4,18,18,12448533.0,12448672.0,139.0,0.02228009259259259,burn,1.0,16.0,7.0,13.0,2.9447733883022927e+32,6.0,0.375,0.5
0x2503c2349a7ee6446b8c5578f0257350c060532a,0x5b8d228ddc07fcc25de9bebd187929fe6a3b65b4,bajo,21,1,1,4,18,18,12897773.0,12898001.0,228.0,0.0346412037037037,burn,1.0,24.0,4.0,19.0,2.3204305905159898e+33,8.0,0.3333333333333333,0.5
0x5246095ae3f1aedaa8b5144059331cf5b5c36e9c,0xf02ad329169a5ccf04b2f1bc508767d68585c4e1,bajo,20,1,1,4,18,18,11130561.0,11133395.0,2834.0,0.4352083333333333,burn,1.0,22.0,9.0,12.0,3.6516498165997303e+21,12.0,0.5454545454545454,0.5
0x755ee9aa7a83ff3e9eff570c080ab18f3745a440,0x8442a6e309c84bb34c727047c02e07937d5d16fd,bajo,10,1,1,4,18,18,12511921.0,12511971.0,50.0,0.008923611111111111,burn,1.0,13.0,5.0,11.0,2.9362297915528663e+33,5.0,0.38461538461538464,0.5
0xf88a0cfb6723cdc7b6255330bfcbf752b1504b23,0x0ebb795b43ec202b6f9184c6a9e77130420b1822,bajo,11,4,2,9,18,18,10754360.0,10754836.0,476.0,0.07327546296296296,burn,1.0,14.0,5.0,4.0,4.501406322814484e+25,13.0,0.9285714285714286,0.4
0x77e005b93078f6b6f62cd59e4b54752dbe424c5b,0x6ba0fe44eaac261d95b4702478fabb2e6ec71e45,bajo,14,1,1,4,18,18,11135496.0,11136598.0,1102.0,0.1670486111111111,burn,1.0,16.0,5.0,10.0,4.892771546947173e+21,6.0,0.375,0.5
0x72fdeb53760a17f0861aa7bbdc2e52f676c2a6d2,0x3fe5cefc8a0e7c50b292dd00182ab7f9aef20cb1,bajo,26,2,2,7,18,18,11919865.0,11921034.0,1169.0,0.18133101851851852,sync,0.0,31.0,4.0,24.0,1.5365391226145348e+26,9.0,0.2903225806451613,0.6666666666666666
0x628901bc92f96410ce0e957199484d68612cc277,0x78edaa576366633d18ecb98ad364f25002293cf4,bajo,11,1,1,4,18,18,11957947.0,12042819.0,84872.0,13.080543981481481,sync,0.0,20.0,4.0,8.0,5.12515670861957e+25,14.0,0.7,0.5
0xec463facffd278c73f5faaf8d251b15b5dd01608,0x249a23ebdf0309c6b886443949d93452a2f8d688,bajo,8,1,1,5,18,18,12728693.0,12729226.0,533.0,0.08181712962962963,burn,1.0,11.0,4.0,9.0,3.496683806258748e+24,5.0,0.45454545454545453,0.5
0x953555216257e82e18ae7b66e948ffbca3d1fa44,0x95624b8b4307da5aa576036b5cdd001c2b57a3f8,bajo,11,1,1,4,18,18,10814819.0,10815509.0,690.0,0.10956018518518519,burn,1.0,13.0,6.0,9.0,1.6051913291585355e+26,7.0,0.5384615384615384,0.5
0xde15b4d9560bb2259a6efe7d8026fcfac6666bdc,0xc0b6f8d75e3c3c1928637ed7fbc628388292256f,bajo,7,1,1,4,18,18,10911636.0,10911783.0,147.0,0.026979166666666665,burn,1.0,8.0,4.0,6.0,2.21076482410249e+23,5.0,0.625,0.5
0xd31a51567786daf0d6e363a42eb4e842547921e3,0x86b0b4b1c7b5dd936605aff7eb55347f4bc9dc45,bajo,25,1,1,4,8,18,11146709.0,11146758.0,49.0,0.008333333333333333,burn,1.0,27.0,7.0,23.0,5857287951784.0,7.0,0.25925925925925924,0.5
0x50cf8a13ef56907c0cfa9271af81c90796bea71d,0xa691dbf4262a1965023cf75f272dfadb09b9a532,bajo,17,1,1,4,18,18,10754309.0,10756252.0,1943.0,0.29672453703703705,burn,1.0,83.0,4.0,80.0,3.7332276174104463e+24,6.0,0.07228915662650602,0.5
0xc9e7687d34745e9df2a2669c9f1d7081080a79b8,0x3638bbc53f7baab79768639415572d05b58e8b30,bajo,18,1,1,4,18,18,12560512.0,12561319.0,807.0,0.12006944444444445,burn,1.0,24.0,8.0,20.0,3.4453870727364287e+28,7.0,0.2916666666666667,0.5
0x49a4852638572e12973f54f6f430a59dcd5eebfb,0x88eec3873ac22da27a836f7f63883da4771c96f1,bajo,12,1,1,4,18,18,10944588.0,10944853.0,265.0,0.03947916666666667,burn,1.0,1522.0,330.0,408.0,101925620798517.0,634.0,0.41655716162943496,0.5
0xff5b2f9e358c49e20fb96ce7842bfa18e471d1ba,0x04ed15fa8c47778589c1bf3451e0de25c1eed3ae,bajo,15,1,1,4,18,18,10770025.0,10897850.0,127825.0,19.588645833333334,sync,0.0,18.0,8.0,11.0,1.641080188696478e+25,10.0,0.5555555555555556,0.5
0xf34cadb94e038cdacb4de4bb4263eec83ee17f5b,0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3,bajo,23,2,2,7,18,18,12637862.0,12899031.0,261169.0,40.74583333333333,burn,1.0,14828.0,1347.0,1389.0,2.866446249468638e+27,6463.0,0.4358645805233342,0.6666666666666666
0x355011806ce916c0ab1aa234554033638e8350ec,0x9f6f279121d72321663eb2cf7819f0cd47c78090,bajo,9,1,1,4,18,18,12647610.0,12647711.0,101.0,0.019282407407407408,burn,1.0,11.0,5.0,9.0,4.261110753877915e+21,5.0,0.45454545454545453,0.5
0x368db0a5b4ea71dd877f219690988461bf5ab3a0,0xb93d4bb876524087347f2ad65747f86a95fabe58,bajo,7,2,0,3,18,18,11220251.0,11259477.0,39226.0,6.021122685185185,sync,0.0,8.0,3.0,2.0,3.5108464496902546e+24,8.0,1.0,0.0
0xae56e4678d3e058248db06171568bec819a6e354,0xba3d2a5d77120cb42e0e449906a7d8e69e0af89d,bajo,21,2,1,5,18,18,10937131.0,10937689.0,558.0,0.08873842592592593,burn,1.0,24.0,8.0,12.0,2.001172427228781e+26,15.0,0.625,0.3333333333333333
0x8dceefe73bb79ddd72359bdcc8701f43789d5cd2,0xcf249d6c98a6373ee58667d795f21c7f7d5b7a85,bajo,15,1,1,4,18,18,11458568.0,11463344.0,4776.0,0.7380092592592593,burn,1.0,17.0,4.0,15.0,1.0013781514927711e+27,5.0,0.29411764705882354,0.5
0x2acbc1867f8d2b53e1a57ddd25120ec04351f054,0x8cab3e311702acb64e250926d77134fde604bd4d,bajo,6,1,1,5,18,18,10987243.0,12213670.0,1226427.0,188.56001157407408,sync,0.0,3086.0,425.0,432.0,3.09827779463729e+19,1664.0,0.5392093324692158,0.5
0xf3e687b6996bfe0c0c51e7438b7e7a532a3cd086,0xd73d370f8b9672833c1736bae82c17e381c00c95,bajo,12,1,1,4,18,18,12357016.0,12358737.0,1721.0,0.26408564814814817,burn,1.0,14.0,4.0,11.0,7.788664302556342e+30,6.0,0.42857142857142855,0.5
0x29599825ea7c010ec639f9c1478504efb5d64fa5,0xe620735b450703cc04076fed634ced9772c273c3,bajo,18,1,1,4,18,18,10704197.0,10706764.0,2567.0,0.3922453703703704,burn,1.0,27.0,10.0,19.0,1.2626546523944321e+25,8.0,0.2962962962962963,0.5
0xedf5f166f7d362e188f2449d734a96eea704e6a4,0x830b164471f7a21c5bf2f6262c421a1e57384bc9,bajo,20,3,3,10,18,18,11310270.0,12377681.0,1067411.0,164.1854050925926,sync,0.0,39.0,6.0,16.0,1.019075743595264e+24,24.0,0.6153846153846154,0.75
0xf4aa5b65bb8d635c1504f207fa6a79c496e02f40,0xf5c17dde392fcb60575d38482be7122deec7a016,bajo,7,1,1,4,18,18,12583149.0,12583450.0,301.0,0.046435185185185184,burn,1.0,10.0,5.0,7.0,4.860950437611443e+21,6.0,0.6,0.5
0xe6efdfdbb6f2f1e99ed376d4bc82054e116113fd,0x76761e2d2cdceddf2598842a09026e78d0eb51cc,bajo,7,1,1,4,12,18,10834401.0,10836987.0,2586.0,0.3930902777777778,burn,1.0,10.0,7.0,7.0,1.0276069655217578e+17,6.0,0.6,0.5
0x78c5ffd21b05fe00f84deb1db41167ee3df09365,0xa76dd6ca9eda2c73143e78e9ddece40bb2be6b01,bajo,12,1,1,4,18,18,10984402.0,10986468.0,2066.0,0.3241203703703704,burn,1.0,15.0,7.0,11.0,1.8543988961303103e+23,7.0,0.4666666666666667,0.5
0xf55441a81bd1ed2802c20bbb91b6b28051e145f8,0x5eabe2473a10490d04ee20d4752ce98574f6fc44,bajo,6,1,1,4,18,18,11003947.0,11003981.0,34.0,0.0050347222222222225,burn,1.0,7.0,4.0,5.0,2.9858397972907495e+22,5.0,0.7142857142857143,0.5
